village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Chinna Komerla,0,2,50,37,7,8,49,3,0,33,19,0,0,52,9,0,43,6,46,8,44,29,23,12,40,51,1
Mylavaram,0,4,29,24,6,3,28,4,1,11,22,0,2,31,10,0,22,5,28,4,29,22,11,3,30,26,7
Dommara Nandyala (CT),0,4,64,53,6,9,66,1,1,31,37,0,3,65,10,1,57,3,65,4,64,56,12,8,60,49,19
Malameedi Kambala Dinne,0,0,7,7,2,0,8,0,1,4,5,0,0,9,2,0,7,1,8,2,7,5,4,1,8,9,0
Thorrivemula,0,0,10,6,3,1,8,2,0,4,6,0,0,10,0,0,9,1,9,2,8,10,0,1,9,10,0
Talamanchi Patnam,0,1,24,19,4,2,23,2,0,11,14,0,1,23,4,0,21,1,24,5,20,16,8,2,23,23,2
Gollapalle,0,0,4,3,0,1,1,3,0,4,0,0,0,4,0,0,4,3,1,2,2,4,0,1,3,4,0
Bestavemula,0,0,27,19,2,6,19,8,0,7,20,0,2,25,16,0,11,2,25,2,25,13,14,2,25,25,2
Veparala (CT),1,1,66,52,9,7,64,4,0,30,38,1,0,67,10,0,58,7,61,8,60,46,22,10,58,53,15
Dhodium,0,0,17,15,2,0,16,1,0,6,11,0,1,16,2,0,15,2,15,1,16,8,9,3,14,15,2
Vaddirala,0,0,21,13,3,6,18,3,1,5,17,0,0,22,4,0,17,1,21,2,20,11,11,6,16,19,3
Dhannavada,0,0,10,9,0,1,9,1,0,1,9,0,0,10,2,0,8,0,10,0,10,5,5,0,10,7,3
Duggana Palle,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,1,0
