village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,EC Saline,EC Deficient,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Kafoli,0,0,30,27,3,0,0,7,23,18,12,5,15,10,0,0,30,0,,29,1,30,0,27,2,10,20,24,6
Gaduli Saund,0,0,50,38,12,0,6,27,17,38,12,11,29,10,0,0,50,0,,22,28,46,1,43,7,27,23,39,11
Asingi,0,0,24,18,6,0,3,12,9,20,4,5,14,5,0,0,24,0,,7,17,21,1,22,2,12,12,17,7
Taroli,0,0,20,19,1,0,0,6,14,13,7,3,12,5,0,0,20,0,,20,0,20,0,20,0,12,8,20,0
Koltha,0,0,23,23,0,0,0,6,17,17,6,5,10,8,0,0,23,0,,13,10,19,4,21,0,7,16,17,6
Kamera,0,0,38,36,2,0,0,9,29,26,12,6,17,15,0,0,38,0,,28,10,34,4,34,2,11,27,27,11
Koti,0,0,49,49,0,0,1,22,26,36,13,27,19,3,0,0,49,0,,47,2,47,2,49,0,26,23,47,1
Uli,0,0,70,70,0,0,1,29,40,47,23,43,23,4,0,0,70,0,,67,3,67,3,70,0,33,37,68,1
Gostu,0,0,20,7,13,0,0,3,17,18,2,5,12,3,0,0,20,0,,9,11,20,0,20,0,2,18,20,0
Jogari,0,0,47,0,4,43,1,38,8,21,26,26,19,2,0,0,47,0,,21,26,41,6,44,3,9,38,24,23
Chopda,0,3,47,9,29,12,1,20,29,37,13,26,20,4,0,0,50,0,,46,4,47,1,50,0,4,46,50,0
Bhas Kot,0,6,19,6,13,6,1,20,4,24,1,14,9,2,0,0,25,0,,24,1,22,2,25,0,6,19,25,0
Khaloo,2,20,18,5,28,7,1,33,6,34,6,33,6,1,0,0,40,0,,39,1,38,2,40,0,5,35,35,5
Bachheli,2,10,15,3,16,8,0,23,4,23,4,23,2,2,0,0,27,0,,27,0,26,1,27,0,3,24,25,2
