village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,EC Saline,EC Deficient,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
NEW CHALKOT,444,145,2,0,0,591,1,92,498,591,0,510,52,29,1,360,230,1,,411,180,163,301,394,69,204,387,5,443
Lilen 'B' (UR),241,19,1,0,0,261,0,12,249,259,2,259,0,2,1,174,86,0,,185,76,91,122,174,51,235,26,0,223
Phanjang,390,228,0,1,0,617,0,359,259,618,0,557,44,17,8,295,315,2,,461,157,160,458,175,443,535,83,211,407
Saijang,445,242,4,3,5,683,0,443,248,691,0,617,63,11,2,487,202,0,,545,116,73,618,227,381,580,111,374,317
Pellhang,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,,1,0,0,1,0,1,0,1,1,0
New Chalkot,17,8,0,0,0,25,1,9,15,25,0,21,4,0,0,13,12,0,,25,0,0,25,14,11,5,20,25,0
Athibung,3,8,0,0,0,11,0,3,8,11,0,11,0,0,0,6,5,0,,11,0,0,11,7,4,4,7,11,0
Lilen,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,,1,0,0,1,1,0,0,1,0,1
Old Chalkot,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,,1,0,0,1,0,1,0,1,1,0
Sailhem,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,,1,0,0,1,0,1,0,1,1,0
