village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Pattiom (CT),0,0,0,58,7,6,16,38,17,9,62,37,23,11,0,52,19,71,0,71,0,66,5,36,35,70,1
Manantheri (CT),0,0,1,37,12,6,7,21,27,7,48,18,29,8,0,27,28,55,0,55,0,54,1,17,38,47,8
Kuthuparamba,0,0,0,76,13,5,15,56,23,12,82,69,22,3,0,63,31,94,0,94,0,93,1,40,54,82,12
Kannavam,0,0,0,6,9,0,3,10,2,1,14,9,4,2,0,9,6,15,0,15,0,15,0,8,7,15,0
Kottayam,0,0,1,66,13,0,4,32,43,6,73,34,32,13,0,40,39,78,1,79,0,77,1,31,48,58,21
Kolavelloor (CT),0,0,1,16,9,3,6,16,7,6,23,14,6,8,0,18,11,27,2,18,11,29,0,20,9,29,0
Puthoor,0,0,0,28,20,5,2,18,33,6,47,28,18,6,0,29,24,51,2,43,10,53,0,24,29,53,0
Kandamkunnu (CT),0,0,1,44,9,6,33,14,12,16,43,34,19,5,0,52,7,59,0,36,23,59,0,30,29,59,0
Mangattidam (CT),0,0,0,15,3,4,12,7,3,3,19,19,1,2,0,21,1,22,0,18,4,22,0,5,17,22,0
Cheruvanchery,0,0,0,9,3,2,4,5,5,0,14,6,6,2,0,12,2,14,0,14,0,14,0,9,5,14,0
Thrippangottur,0,0,0,31,24,40,40,49,6,8,73,77,11,6,0,11,83,81,0,79,2,81,0,15,66,81,0
