village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,EC Saline,EC Deficient,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Karumanchi,0,0,7,4,2,1,7,0,0,7,0,6,0,1,0,0,7,0,,7,0,6,1,7,0,4,3,7,0
Marlapadu,0,0,8,4,3,1,8,0,0,8,0,7,0,1,0,0,8,0,,8,0,8,0,8,0,1,7,7,1
Ponduru,0,0,4,2,1,1,4,0,0,4,0,4,0,0,0,0,4,0,,4,0,4,0,3,0,1,3,2,2
Valluru,0,0,5,5,0,0,5,0,0,5,0,5,0,0,1,0,4,0,,5,0,5,0,5,0,2,3,5,0
Somavarappadu,0,0,2,2,0,0,0,1,1,2,0,2,0,0,0,0,2,0,,1,1,2,0,2,0,2,0,1,1
Ananthavaram,0,0,8,6,2,0,8,0,0,8,0,8,0,0,0,0,8,0,,7,1,6,2,8,0,3,5,8,0
M.Nidamalur,0,0,4,2,0,2,2,1,1,4,0,3,0,1,0,0,4,0,,4,0,4,0,4,0,0,4,3,1
Kandukur,0,0,8,3,5,0,8,0,0,8,0,7,0,1,4,0,4,0,,8,0,8,0,8,0,1,7,8,0
Jayavaram,0,0,2,1,0,1,2,0,0,2,0,2,0,0,0,0,2,0,,2,0,2,0,2,0,0,2,2,0
Turupunaidupalem,0,0,4,2,2,0,4,0,0,4,0,4,0,0,0,0,4,0,,4,0,4,0,4,0,2,2,4,0
Konijedu,0,0,8,2,6,0,8,0,0,8,0,7,0,1,0,0,8,0,,8,0,8,0,7,0,1,7,1,7
Vasepallepadu,0,0,8,5,3,0,8,0,0,8,0,8,0,0,2,0,6,0,,8,0,8,0,8,0,1,7,7,1
Tangutur,0,0,30,18,7,5,30,0,0,30,0,29,1,0,0,0,30,0,,30,0,25,5,29,0,7,23,28,2
Mallavar Padu,0,0,4,3,1,0,4,0,0,4,0,3,0,1,1,0,3,0,,4,0,3,1,3,0,1,3,4,0
