village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,EC Saline,EC Deficient,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Thimma Puram,0,0,25,12,8,5,25,0,0,22,3,23,0,2,1,0,24,0,,24,1,17,8,25,0,13,12,25,0
Gadikota,0,0,21,18,2,1,15,5,1,21,0,19,0,2,0,0,21,0,,10,11,15,6,21,0,20,1,21,0
Uyyala Wada,0,0,21,14,3,4,21,0,0,20,1,21,0,0,2,0,19,0,,13,8,17,4,21,0,14,7,21,0
Ambavaram,0,0,44,28,8,8,41,3,0,41,3,43,1,0,1,0,43,0,,32,12,34,10,44,0,30,14,44,0
Kristam Setti Palle,0,0,49,34,9,6,46,3,0,49,0,49,0,0,3,0,45,1,,25,24,36,13,49,0,43,6,48,1
Podili Konda Palle,0,0,23,11,5,7,22,0,1,21,2,23,0,0,3,0,20,1,,19,4,18,5,23,0,10,13,23,0
Chatti Reddy Palle,0,1,24,20,4,1,24,0,1,25,0,22,2,1,0,0,25,0,,15,10,20,5,25,0,25,0,25,0
Giddaluru (CT),0,0,27,21,4,2,26,0,1,26,1,26,1,0,3,0,24,0,,14,13,22,5,27,0,24,3,27,0
Kommunuru,0,0,21,17,4,0,21,0,0,20,1,21,0,0,0,0,21,0,,16,5,19,2,21,0,15,6,21,0
Kanchi Palle,0,0,26,24,2,0,26,0,0,25,1,26,0,0,1,0,25,0,,20,6,20,6,26,0,26,0,26,0
Mundla Padu,0,0,38,34,3,1,36,2,0,38,0,33,4,1,2,0,36,0,,34,4,29,9,38,0,29,9,38,0
Kotha Kota,0,0,41,29,6,6,40,1,0,40,1,35,2,4,2,0,39,1,,28,13,25,16,40,1,39,2,40,1
Narava,0,1,43,24,16,4,40,4,0,40,4,41,3,0,3,0,41,0,,36,8,29,15,44,0,27,17,44,0
Sanjeevarao Peta,0,0,23,4,9,10,22,1,0,23,0,23,0,0,1,0,22,0,,22,1,17,6,23,0,13,10,23,0
Thamballa Palle,0,0,24,15,4,5,20,3,1,24,0,23,0,1,0,0,24,0,,19,5,12,11,24,0,9,15,24,0
