village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Borbil Gaon No.3,0,48,0,46,2,0,0,0,48,48,0,0,0,48,0,3,45,48,0,36,12,42,6,1,47,44,4
Chandrapur N.C.,59,36,2,97,0,0,1,58,38,97,0,74,13,10,0,1,96,97,0,92,5,88,9,53,44,77,20
Borbil Gaon No.2 (Bogapani),0,24,0,22,2,0,0,0,24,22,2,0,0,24,0,1,23,24,0,20,4,24,0,0,24,23,1
Bishnupur N.C. No.2,0,34,0,34,0,0,0,0,34,34,0,0,0,34,0,0,34,34,0,26,8,29,5,0,34,32,2
Alubari Gaon No.1,0,100,0,75,16,9,0,0,100,93,7,0,1,99,0,0,100,100,0,63,37,81,19,98,2,98,2
Alubari Gaon No.2,0,131,0,101,27,3,0,0,131,122,9,0,2,129,0,1,130,131,0,75,56,110,21,1,130,125,6
Agbandha,0,26,0,26,0,0,0,0,26,23,3,0,0,26,0,0,26,26,0,17,9,19,7,0,26,25,1
Pani Gaon,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0
Agbandha Bangali,0,40,0,11,10,19,0,0,40,40,0,0,0,40,0,0,40,40,0,4,36,22,18,4,36,8,32
Borbil Gaon No.1,0,20,0,20,0,0,0,0,20,20,0,0,0,20,0,2,18,20,0,14,6,19,1,0,20,18,2
Chipe Gaon,21,24,3,48,0,0,0,0,48,48,0,28,6,14,0,4,44,48,0,27,21,39,9,23,25,48,0
Abor Gaon N.C.,0,124,0,98,21,5,0,0,124,117,7,0,5,119,0,0,124,124,0,60,64,82,42,115,9,78,46
