village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Khanakul,1,1,0,2,0,0,1,1,0,2,0,2,0,0,0,2,0,2,0,1,1,2,0,0,2,2,0
Asti,4,18,3,24,1,0,2,22,1,25,0,15,7,3,0,21,4,25,0,22,3,25,0,1,24,25,0
Durgapur,2,0,1,3,0,0,2,1,0,3,0,2,0,1,0,2,1,3,0,2,1,3,0,0,3,3,0
Rajpara,5,5,0,10,0,0,0,10,0,10,0,8,2,0,0,8,2,10,0,10,0,10,0,0,10,10,0
Dainmari,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0
Panchami,0,9,0,9,0,0,0,8,1,9,0,1,8,0,0,6,3,9,0,9,0,9,0,0,9,9,0
Kashia,7,3,0,10,0,0,0,10,0,10,0,9,1,0,0,9,1,10,0,10,0,10,0,1,9,10,0
Dhekipura,5,5,0,10,0,0,1,8,1,10,0,8,2,0,0,6,4,10,0,10,0,10,0,0,10,10,0
Gamaria,1,4,4,9,0,0,0,9,0,9,0,1,5,3,0,9,0,9,0,9,0,9,0,0,9,9,0
Bankati,4,6,0,10,0,0,7,2,1,10,0,7,3,0,0,8,2,10,0,10,0,10,0,0,10,10,0
Chandabila Chhota,5,5,0,10,0,0,3,6,1,10,0,6,4,0,0,9,1,10,0,10,0,10,0,7,3,10,0
Dubrajpur,0,9,1,10,0,0,0,9,1,10,0,1,8,1,0,5,5,10,0,10,0,10,0,0,10,10,0
Andhari Sol,5,4,1,10,0,0,1,9,0,10,0,9,1,0,0,10,0,10,0,8,2,10,0,0,10,10,0
Kajla,5,2,3,10,0,0,0,10,0,10,0,5,2,3,0,10,0,10,0,8,2,10,0,0,10,10,0
Kundal Dihi,9,1,0,10,0,0,2,7,1,10,0,9,1,0,0,9,1,10,0,10,0,10,0,0,10,10,0
Dharampur,5,5,0,10,0,0,0,8,2,10,0,9,1,0,0,8,2,10,0,10,0,10,0,0,10,10,0
Dudhkuri,5,5,0,10,0,0,8,2,0,10,0,9,1,0,0,10,0,10,0,10,0,10,0,0,10,10,0
Chandra,0,6,1,7,0,0,0,6,1,7,0,3,3,1,0,7,0,7,0,5,2,7,0,5,2,7,0
Shalukageria,0,6,0,6,0,0,0,6,0,6,0,5,1,0,0,2,4,6,0,6,0,6,0,1,5,6,0
Saralya,0,11,0,11,0,0,1,10,0,11,0,10,1,0,0,5,6,11,0,10,1,11,0,4,7,11,0
Sikrakhali,5,5,0,10,0,0,0,6,4,10,0,10,0,0,0,2,8,10,0,9,1,10,0,4,6,10,0
Mohanpur,0,14,0,14,0,0,0,12,2,14,0,9,5,0,0,7,7,14,0,12,2,14,0,2,12,14,0
Gajipur,1,9,0,10,0,0,0,6,4,10,0,10,0,0,0,6,4,10,0,10,0,10,0,0,10,10,0
Kusuk Danga,1,9,0,10,0,0,0,10,0,10,0,10,0,0,0,0,10,10,0,9,1,10,0,1,9,10,0
Brindabanpur,0,9,0,9,0,0,1,7,1,9,0,5,4,0,0,2,7,9,0,9,0,9,0,3,6,9,0
Shida Danga,2,7,0,9,0,0,0,9,0,9,0,9,0,0,0,9,0,9,0,9,0,9,0,1,8,9,0
Amrulia,0,9,1,10,0,0,0,5,5,10,0,5,4,1,0,8,2,10,0,10,0,10,0,5,5,10,0
Bindukata,1,11,0,12,0,0,0,10,2,12,0,10,2,0,0,12,0,12,0,12,0,12,0,0,12,12,0
Saftaldiha,3,9,3,15,0,0,0,8,7,15,0,9,3,3,0,10,5,15,0,10,5,15,0,5,10,15,0
Jorakhali,0,5,2,7,0,0,0,6,1,7,0,4,1,2,0,7,0,7,0,6,1,7,0,0,7,7,0
Amjhuki,0,9,1,10,0,0,0,9,1,10,0,6,4,0,0,10,0,10,0,8,2,10,0,0,10,10,0
Chhotadhabani,1,5,1,7,0,0,0,7,0,7,0,5,1,1,0,6,1,7,0,7,0,7,0,0,7,7,0
Matihana,2,8,0,10,0,0,0,10,0,10,0,10,0,0,0,10,0,10,0,9,1,10,0,1,8,10,0
Kuldiha,0,14,0,14,0,0,1,5,8,14,0,8,6,0,0,14,0,14,0,14,0,14,0,1,13,14,0
Hudhudi,0,10,0,10,0,0,0,9,1,10,0,2,8,0,0,9,1,10,0,7,3,10,0,1,9,10,0
Nunia Kundari,1,9,0,10,0,0,0,9,1,10,0,8,2,0,0,10,0,10,0,9,1,10,0,1,9,10,0
Mohanpur,1,0,1,2,0,0,0,2,0,2,0,1,0,1,0,1,1,2,0,1,1,2,0,0,2,2,0
Balia,0,12,0,12,0,0,0,10,2,12,0,11,1,0,0,11,1,12,0,12,0,12,0,2,10,12,0
Radha Shyampur,1,6,0,7,0,0,0,7,0,7,0,6,1,0,0,7,0,7,0,6,1,7,0,0,7,7,0
Dahatmal,4,11,0,15,0,0,0,14,1,15,0,15,0,0,0,14,1,15,0,11,4,15,0,4,11,15,0
Kuldiha,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
Dumuria,0,6,0,6,0,0,0,5,1,6,0,1,5,0,0,6,0,6,0,6,0,6,0,3,3,6,0
Tiakati,0,3,2,5,0,0,0,2,3,5,0,0,3,2,0,4,1,5,0,5,0,5,0,0,5,5,0
Matihana,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
Nuagarh,0,9,0,9,0,0,1,8,0,9,0,9,0,0,0,9,0,9,0,8,1,9,0,0,9,9,0
Chhota Gahira,2,5,2,9,0,0,1,8,0,9,0,6,1,2,0,9,0,9,0,9,0,9,0,0,9,9,0
Pathra,2,7,0,9,0,0,5,4,0,9,0,6,3,0,0,8,1,9,0,2,7,9,0,1,8,9,0
Chhota Didiha,0,9,5,14,0,0,1,13,0,14,0,1,8,5,0,13,1,14,0,7,7,14,0,1,13,14,0
Kaliam,0,12,4,16,0,0,0,16,0,16,0,2,12,2,0,16,0,16,0,16,0,16,0,0,16,16,0
Golbandhi,0,11,3,13,1,0,0,14,0,14,0,1,10,3,0,13,1,14,0,12,2,14,0,4,10,14,0
Kumari,0,10,6,14,2,0,0,15,1,16,0,1,9,6,0,16,0,16,0,16,0,14,2,1,15,16,0
Shalgura,0,2,0,2,0,0,0,2,0,2,0,1,1,0,0,2,0,2,0,2,0,2,0,0,2,2,0
Chhota Kashitarya,0,4,5,9,0,0,0,9,0,9,0,1,5,3,0,9,0,9,0,9,0,9,0,2,7,9,0
Gojasimul,0,6,4,10,0,0,0,10,0,10,0,1,8,1,0,10,0,10,0,10,0,10,0,3,7,10,0
Chandri,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0
Bara Didiha,0,10,1,11,0,0,0,10,1,11,0,2,8,1,0,11,0,11,0,10,1,11,0,0,11,11,0
Sonamui,0,10,5,15,0,0,0,14,1,15,0,2,8,5,0,15,0,15,0,15,0,15,0,2,13,15,0
Ashanbani,0,10,0,9,1,0,0,8,2,10,0,1,9,0,0,10,0,10,0,10,0,9,1,1,9,10,0
Payrachali,0,9,0,9,0,0,0,7,2,9,0,3,6,0,0,9,0,9,0,3,6,9,0,0,9,9,0
Petbindhi,0,17,0,17,0,0,0,16,1,17,0,2,15,0,0,17,0,17,0,13,4,16,1,0,17,17,0
