village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,EC Saline,EC Deficient,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Koduruturu,0,2,14,10,6,0,12,4,0,16,0,0,2,14,0,0,16,8,,9,7,5,11,14,2,10,6,11,5
Lebur Bit - II,0,0,36,33,3,0,17,17,2,35,1,1,10,25,0,0,36,2,,28,8,15,21,29,7,4,32,24,12
Pallipadu,0,2,15,6,11,0,10,5,2,17,0,2,1,14,0,0,17,4,,14,3,5,12,14,3,4,13,14,3
Indukurpet Bit - II,0,0,25,20,5,0,12,7,6,25,0,0,6,19,0,0,25,3,,18,7,8,17,24,1,3,22,20,5
Indukurpet Bit - I,0,0,55,41,11,3,36,16,3,54,1,2,5,48,0,0,55,14,,26,29,13,42,45,10,9,46,36,19
Mudivarthi Palem,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,,0,1,1,0,0,1,1,0,0,1
Punnur,0,0,20,4,13,3,8,11,1,20,0,2,2,16,0,0,20,15,,15,5,5,15,19,1,2,18,14,6
Mypadu,0,0,32,8,18,6,18,12,2,32,0,1,7,24,0,0,32,7,,26,6,12,20,31,1,12,20,19,13
Somarajupalle,0,0,12,7,5,0,8,4,0,11,1,0,4,8,0,0,12,3,,9,3,2,10,11,1,3,9,8,4
Lebur Bit 閳 I,0,0,17,14,2,1,10,5,2,16,1,1,4,12,3,0,14,9,,12,5,5,12,17,0,4,13,14,1
Jangamvani Doruvu,0,0,3,3,0,0,1,2,0,2,1,0,1,2,0,0,3,0,,3,0,0,3,2,1,0,3,2,1
Komarika,0,0,20,10,10,0,14,6,0,20,0,1,5,14,1,0,19,1,,17,3,5,15,19,1,1,19,16,4
Nidumusali,0,0,7,2,5,0,5,2,0,7,0,2,1,4,0,0,7,1,,5,2,3,4,6,1,3,4,4,3
Gangapatnam,0,0,24,7,13,4,16,8,0,24,0,2,7,15,0,0,24,12,,15,9,13,11,22,2,11,13,14,10
