village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
38 Kalthur,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1
Cherkady,0,0,2,0,1,1,0,2,0,0,2,0,0,2,0,2,0,0,2,0,2,0,2,0,2,0,2
Neelavar,0,0,3,0,3,0,1,2,0,0,3,0,0,3,0,3,0,0,3,0,3,0,3,1,2,0,3
Havanje,0,0,2,0,2,0,1,1,0,0,2,0,0,2,0,2,0,0,2,0,2,0,2,1,1,0,2
Kachur,0,94,13,102,2,3,105,2,0,92,15,106,1,0,0,1,106,105,2,107,0,103,4,107,0,68,39
Pandeshwara,0,1,1,1,1,0,0,1,1,0,2,1,1,0,0,2,0,2,0,2,0,2,0,0,2,0,2
Kodi,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
Manoor,0,9,77,86,0,0,43,39,4,50,36,23,10,53,0,17,69,86,0,80,6,66,20,42,44,7,79
Pejamangoor,0,9,102,91,17,3,15,72,24,40,71,62,29,20,0,87,24,105,6,67,44,106,5,14,97,80,31
Aroor,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1
Giliyar,4,43,27,70,4,0,4,19,51,68,6,62,5,7,0,70,4,73,1,74,0,66,8,13,61,59,15
