village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Malampuzha-I,0,0,0,42,15,5,16,32,14,62,0,21,11,30,0,30,32,62,0,62,0,62,0,55,7,62,0
Malampuzha-II,0,0,0,52,12,2,30,31,5,66,0,35,19,12,0,1,65,66,0,66,0,66,0,61,5,66,0
Marutharode (CT),0,0,1,21,6,6,18,13,2,33,0,20,11,2,0,0,33,33,0,33,0,33,0,32,1,32,1
Kodumba,0,0,0,28,9,5,15,16,11,42,0,15,9,18,0,5,37,42,0,42,0,42,0,39,3,42,0
Kannadi-II - 627641,0,0,0,46,4,1,20,26,5,37,14,31,12,8,1,7,43,51,0,51,0,51,0,44,7,50,1
Akathethara,0,0,0,55,18,7,42,22,16,79,1,59,5,16,0,17,62,80,0,80,0,80,0,73,7,80,0
Puthuppariyaram 1,0,0,0,9,7,4,10,4,6,18,2,19,1,0,0,4,16,20,0,20,0,20,0,19,1,20,0
Puthuppariyaram-II,0,0,0,7,3,0,4,6,0,9,1,9,1,0,0,1,9,10,0,10,0,10,0,10,0,10,0
Pudussery West (CT),0,0,0,18,11,5,5,20,9,32,2,30,4,0,0,6,28,34,0,33,1,34,0,32,2,34,0
Pudussery East,0,0,0,63,19,13,50,41,4,68,27,54,22,19,0,7,88,95,0,91,4,95,0,82,13,95,0
Pudussery Central (CT),0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0
