village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Dafarpur,17,25,0,38,4,0,0,34,8,42,0,34,8,0,0,0,42,42,0,39,3,42,0,0,42,40,2
Madhyapetla,24,62,0,83,3,0,2,84,0,86,0,48,35,3,0,50,36,86,0,81,5,86,0,0,86,81,5
Golokganj (CT),1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0
Kachakhana,70,52,0,106,16,0,8,80,34,119,3,91,14,17,0,22,100,122,0,116,6,122,0,0,122,113,9
Uttar Kachokhana,0,2,0,1,1,0,0,1,1,2,0,1,1,0,0,1,1,2,0,2,0,2,0,0,2,2,0
Uzanpetla Pt.II,17,54,0,33,23,15,3,58,10,62,9,36,34,1,0,14,57,70,1,66,5,71,0,1,70,64,7
Bisaindai Pt.II,5,15,0,7,10,3,1,12,7,16,4,12,7,1,0,4,16,19,1,19,1,20,0,1,19,19,1
Uzanpetla Pt.I,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0
Dakhin Tokererchora Pt.II,0,2,0,1,1,0,1,1,0,0,2,1,1,0,0,1,1,2,0,2,0,2,0,0,2,2,0
Bisaindai Pt.I,2,6,0,4,3,1,0,8,0,8,0,5,3,0,0,4,4,8,0,8,0,8,0,0,8,8,0
Dakhin Tokererchara Pt.IV,2,1,0,1,1,1,0,3,0,2,1,2,1,0,0,1,2,3,0,3,0,3,0,0,3,2,1
Dakhin Khchakhana,17,41,0,19,29,10,5,43,10,48,10,36,22,0,0,22,36,58,0,53,5,58,0,0,58,56,2
Pub Maragadadhar,1,1,0,1,1,0,0,2,0,2,0,1,1,0,0,1,1,2,0,1,1,2,0,0,2,2,0
Lakhimari Pt.III,0,9,0,0,5,4,0,1,8,9,0,0,0,9,0,0,9,4,5,0,9,9,0,8,1,1,8
