village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Genoli,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0
Soniyana,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0
Thalkhurd,0,0,0,2,2,0,4,0,0,4,0,2,2,0,0,0,4,3,1,3,0,4,0,0,0,4,0
Thal Kalan,0,0,0,10,10,1,21,0,0,21,0,4,2,15,3,0,18,4,17,18,3,21,0,0,0,21,0
Deoli Ki Noon,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0
Kachhola,0,0,0,9,11,3,23,0,0,23,0,0,1,22,0,0,23,7,16,18,5,23,0,0,0,23,0
Chawandiya,0,0,0,2,2,0,4,0,0,4,0,1,2,1,0,0,4,3,1,3,1,4,0,0,0,4,0
Amli,0,0,0,6,3,0,9,0,0,9,0,2,3,4,0,0,9,4,5,5,4,9,0,0,0,9,0
Jassu ji Ka Khera,0,0,0,8,0,0,8,0,0,8,0,1,4,3,0,0,8,6,2,7,1,8,0,0,0,8,0
Bakhatpura,0,0,0,1,2,0,3,0,0,3,0,0,0,3,0,0,3,2,1,3,0,3,0,0,0,3,0
Rajpura,0,0,0,9,2,0,11,0,0,11,0,9,0,2,0,0,11,11,0,11,0,11,0,0,0,11,0
Ummedpura,0,0,0,18,7,0,25,0,0,25,0,6,3,16,0,0,25,25,0,12,13,25,0,0,0,25,0
Sarthala,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0
Madhu Puriya,0,0,0,10,1,1,12,0,0,12,0,11,1,0,0,0,12,12,0,11,1,12,0,0,0,12,0
Jhanjhola,0,0,0,12,10,2,24,0,0,24,0,7,8,9,1,0,23,12,12,21,3,24,0,0,0,24,0
