village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Alapia Bebejia,97,298,6,305,80,16,33,310,58,379,22,130,70,201,0,44,357,400,1,339,62,355,46,1,400,312,89
Hatipara,77,416,3,434,44,18,16,286,194,493,3,102,122,272,0,30,466,473,23,325,171,480,16,0,496,289,207
Nonoi-Namkuri,118,486,14,527,60,31,38,363,217,618,0,156,79,383,0,67,551,618,0,284,332,616,1,0,618,610,6
Dakhin Pat Satra(Dhakinpat Sat,56,287,3,254,76,16,8,231,107,268,78,66,41,239,0,35,311,346,0,308,38,342,4,0,346,325,21
Maz Pathari,86,287,3,235,122,19,7,212,157,364,12,122,90,164,0,30,346,376,0,339,37,372,4,0,376,352,24
Bengena Ati,65,603,0,509,132,27,93,375,200,665,3,137,143,388,0,102,566,668,0,652,16,668,0,32,636,651,17
Sing Gaon,13,150,1,156,7,1,7,87,70,158,6,21,12,131,0,4,160,164,0,154,10,164,0,0,164,156,8
Na-Bebejia,46,419,4,270,186,13,6,342,121,469,0,49,45,375,0,28,441,469,0,191,278,469,0,0,469,451,18
Niz Pakhimoria,31,205,1,137,89,11,5,151,81,237,0,33,17,187,0,17,220,237,0,124,113,237,0,0,237,200,37
Bhelai Gaon,48,228,1,115,114,48,11,114,152,266,11,54,35,188,0,63,214,277,0,257,20,277,0,0,277,263,14
Dewdhar,95,424,3,401,92,29,32,390,100,501,21,120,151,251,0,64,458,502,20,342,177,492,26,0,522,365,157
Niz-Pathari,73,416,4,249,231,13,5,175,313,399,94,83,91,319,0,38,455,493,0,459,34,493,0,0,493,454,39
Jalah Gaon,74,458,3,467,61,7,14,255,266,490,45,100,79,356,0,31,504,535,0,495,40,535,0,0,535,497,38
Bar Pathari Sutar Gaon,18,385,0,198,156,49,23,230,150,381,22,36,51,316,0,13,390,403,0,261,142,377,26,8,395,378,25
Ranthali,23,279,1,222,75,6,13,216,74,276,27,48,129,126,0,9,294,303,0,283,20,303,0,0,303,290,13
Barjoha,3,65,0,23,38,7,4,35,29,68,0,5,3,60,0,5,63,67,1,43,25,60,8,47,21,62,6
Afutoli Bil (Afutoli),0,15,0,12,3,0,1,7,7,15,0,1,3,11,0,0,15,15,0,12,3,13,2,0,15,13,2
Kasoi Guri,1,53,0,9,27,18,1,35,18,54,0,2,9,43,0,3,51,54,0,35,19,51,3,1,53,48,6
Uzara Gaon (Uzra Gaon),3,39,0,20,15,7,5,8,29,42,0,6,2,34,0,2,40,42,0,28,14,36,6,1,41,41,1
Bhutai Gaon,3,149,0,74,59,19,5,101,46,151,1,5,2,145,0,4,148,151,1,77,75,136,16,6,146,121,31
Borkala,7,306,0,124,147,42,34,191,88,313,0,12,24,277,0,19,294,313,0,176,137,276,37,13,300,283,30
Bar Phakali Bil (Bar-Phakali),0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0
Kachalukhowa (OG),0,24,0,17,6,1,2,14,8,24,0,0,4,20,0,2,22,24,0,18,6,22,2,1,23,23,1
Kurabahi Gaon,0,2,0,1,1,0,0,1,1,2,0,0,0,2,0,0,2,2,0,1,1,2,0,1,1,1,1
Bura Gohai Than,12,72,0,64,18,2,15,31,38,84,0,19,26,39,0,12,72,84,0,83,1,84,0,5,79,81,3
