village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Veraval (CT),0,1,34,35,0,0,29,6,0,34,1,0,19,16,0,0,35,2,33,31,4,35,0,6,29,35,0
Shishak,0,1,34,35,0,0,22,13,0,35,0,0,18,17,0,0,35,1,34,13,22,35,0,1,34,35,0
Rampara,0,2,33,35,0,0,31,4,0,35,0,0,25,10,0,0,35,1,34,9,26,35,0,4,31,35,0
Detadiya,0,1,34,35,0,0,29,6,0,35,0,0,22,13,0,0,35,9,26,21,14,35,0,1,34,35,0
Sandhavaya,0,1,34,35,0,0,30,5,0,35,0,0,19,16,0,0,35,0,35,12,23,35,0,2,33,35,0
Bagdadiya,0,0,35,35,0,0,27,8,0,35,0,0,14,21,0,0,35,14,21,22,13,35,0,6,29,35,0
Ramod,0,0,35,35,0,0,30,5,0,35,0,0,19,16,0,2,33,2,33,10,25,35,0,6,29,35,0
Nana Mandava,0,0,35,35,0,0,24,11,0,35,0,0,13,22,0,0,35,19,16,18,17,35,0,8,27,34,1
Pipaliya Karmal,0,3,32,35,0,0,29,6,0,35,0,0,19,16,0,0,35,2,33,30,5,35,0,5,30,35,0
Vadiya,0,1,34,35,0,0,35,0,0,35,0,0,22,13,0,0,35,0,35,12,23,35,0,1,34,35,0
Khareda,0,0,35,35,0,0,28,7,0,35,0,0,16,19,0,0,35,9,26,16,19,35,0,0,35,35,0
Rajgadh,0,1,34,35,0,0,26,9,0,35,0,0,17,18,0,0,35,13,22,9,26,35,0,2,33,35,0
Manekvada,0,2,33,35,0,0,33,2,0,35,0,0,20,15,0,1,34,7,28,1,34,35,0,4,31,35,0
Mota Mandava,0,0,35,35,0,0,25,10,0,35,0,0,10,25,0,0,35,7,28,1,34,35,0,6,29,34,1
Juna Rajpipla,0,0,35,35,0,0,32,3,0,35,0,0,22,13,0,0,35,18,17,1,34,35,0,9,26,35,0
Panchtalavda,0,0,35,35,0,0,27,8,0,35,0,0,14,21,0,0,35,13,22,23,12,35,0,4,31,35,0
Khokhri,0,1,34,35,0,0,27,8,0,35,0,0,21,14,0,0,35,20,15,21,14,35,0,3,32,35,0
Kotda Sangani,0,1,34,35,0,0,27,8,0,35,0,0,22,13,0,0,35,8,27,16,19,35,0,3,32,35,0
Bhadva,0,0,35,35,0,0,23,12,0,35,0,0,21,14,0,0,35,13,22,26,9,35,0,4,31,34,1
Anida,0,0,35,35,0,0,26,9,0,35,0,0,18,17,0,0,35,2,33,26,9,35,0,4,31,35,0
Ambaliala,0,1,34,35,0,0,29,6,0,35,0,0,18,17,0,0,35,3,32,25,10,35,0,3,32,34,1
Ardoi,0,1,34,35,0,0,32,3,0,35,0,0,18,17,0,0,35,3,32,25,10,35,0,3,32,35,0
Anandpar,0,0,35,35,0,0,28,7,0,35,0,0,20,15,0,0,35,2,33,16,19,35,0,9,26,34,1
Rajpara,0,0,35,35,0,0,28,7,0,35,0,0,20,15,0,0,35,10,25,20,15,35,0,6,29,34,1
Bhadoi,0,1,34,35,0,0,28,7,0,35,0,0,25,10,0,0,35,0,35,19,16,35,0,3,32,35,0
Padavala,0,1,34,35,0,0,30,5,0,35,0,0,17,18,0,0,35,1,34,24,11,35,0,9,26,35,0
Kalambhdi,0,1,34,35,0,0,25,10,0,35,0,0,16,19,0,1,34,9,26,16,19,35,0,6,29,35,0
Shapur (CT),0,0,35,35,0,0,28,7,0,35,0,0,18,17,0,0,35,5,30,17,18,35,0,13,22,35,0
Satapar,0,1,34,35,0,0,28,7,0,35,0,0,16,19,0,0,35,3,32,16,19,35,0,3,32,35,0
Vadipara,0,1,34,35,0,0,26,9,0,35,0,0,23,12,0,0,35,14,21,25,10,35,0,7,28,35,0
Nava Rajpipla,0,1,34,35,0,0,23,12,0,35,0,1,22,12,0,0,35,13,22,27,8,35,0,8,27,34,1
Devaliya,0,0,35,35,0,0,31,4,0,35,0,0,18,17,0,0,35,6,29,2,33,35,0,2,33,35,0
Soliya,0,2,33,35,0,0,30,5,0,35,0,0,19,16,0,0,35,2,33,24,11,35,0,0,35,35,0
Hadamatala,0,0,35,35,0,0,31,4,0,35,0,0,15,20,0,0,35,11,24,7,28,35,0,16,19,35,0
Naranka,0,0,35,35,0,0,31,4,0,35,0,0,26,9,0,0,35,18,17,28,7,35,0,7,28,35,0
Piplana,0,0,35,35,0,0,30,5,0,35,0,0,18,17,0,0,35,8,27,16,19,35,0,4,31,35,0
Juni Mengani,0,0,35,35,0,0,24,11,0,35,0,0,18,17,0,0,35,18,17,17,18,35,0,4,31,35,0
Navi Mengani,0,0,35,35,0,0,28,7,0,35,0,0,20,15,0,0,35,2,33,25,10,35,0,3,32,34,1
Thordi,0,1,34,35,0,0,32,3,0,35,0,0,20,15,0,0,35,2,33,24,11,35,0,3,32,35,0
Champabeda,0,1,34,35,0,0,27,8,0,35,0,0,15,20,0,0,35,0,35,23,12,35,0,9,26,35,0
Noghanchora,0,1,34,35,0,0,23,12,0,35,0,0,17,18,0,0,35,0,35,24,11,35,0,10,25,35,0
