village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Dencha,0,0,0,21,8,0,2,26,1,0,0,0,16,13,0,0,29,22,7,22,7,29,0,0,0,29,0
Kharlai,0,0,0,4,2,0,0,6,0,0,0,0,3,3,0,0,6,4,2,5,1,6,0,0,0,6,0
Buchiya Chhota,0,0,0,3,0,0,1,2,0,0,0,0,1,2,0,0,3,2,1,2,1,3,0,0,0,3,0
Chatar Pura,0,0,0,2,1,0,1,2,0,0,0,0,1,2,0,0,3,2,1,2,1,3,0,0,0,3,0
Buchiya Bara,0,0,0,15,5,0,4,16,0,0,0,0,12,8,0,0,20,16,4,15,5,20,0,0,0,20,0
Kherdi,0,0,0,2,1,0,0,3,0,0,0,0,2,1,0,0,3,2,1,2,1,3,0,0,0,3,0
Manakpura,0,0,0,24,5,0,5,23,1,0,0,0,16,13,0,0,29,22,7,22,7,29,0,0,0,29,0
Balrampur,0,0,0,8,2,0,2,8,0,0,0,0,7,3,0,0,10,6,4,9,1,10,0,0,0,10,0
Gora Fala,0,0,0,8,4,0,1,11,0,0,0,0,7,5,0,0,12,10,2,10,2,12,0,0,0,12,0
Garajhoomji,0,0,0,6,4,0,0,10,0,0,0,0,6,4,0,0,10,7,3,6,4,10,0,0,0,10,0
Gowari,0,0,0,21,11,0,5,27,0,0,0,0,11,21,0,0,32,24,8,24,8,32,0,0,0,32,0
Chiboora,0,0,0,4,1,0,1,4,0,0,0,0,3,2,0,0,5,5,0,2,3,5,0,0,0,5,0
Kalyanpur,0,0,0,7,0,0,0,7,0,0,0,0,6,1,0,0,7,7,0,6,1,7,0,0,0,7,0
Bhuwasa,0,0,0,3,4,0,1,6,0,0,0,0,3,4,0,0,7,6,1,6,1,7,0,0,0,7,0
Kesharpura,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0
Navapadar,0,0,0,2,1,0,1,2,0,0,0,0,2,1,0,0,3,2,1,2,1,3,0,0,0,3,0
Rajpur,0,0,0,7,7,0,1,13,0,0,0,0,6,8,0,0,14,10,4,11,3,14,0,0,0,14,0
Biliya,0,0,0,0,5,0,1,4,0,0,0,0,1,4,0,0,5,4,1,2,3,5,0,0,0,5,0
Harva Pachor,0,0,0,2,1,0,1,2,0,0,0,0,1,2,0,0,3,2,1,2,1,3,0,0,0,3,0
Bargama,0,0,0,9,1,0,1,9,0,0,0,0,6,4,0,0,10,8,2,8,2,10,0,0,0,10,0
Mowai,0,0,0,5,3,0,0,8,0,0,0,0,5,3,0,0,8,6,2,7,1,8,0,0,0,8,0
Nogama,0,0,0,13,2,0,3,12,0,0,0,0,8,7,0,0,15,12,3,11,4,15,0,0,0,15,0
Malvi,0,0,0,3,1,0,0,4,0,0,0,0,2,2,0,0,4,4,0,2,2,4,0,0,0,4,0
Ranoli,0,0,0,2,0,0,0,2,0,0,0,0,1,1,0,0,2,2,0,2,0,2,0,0,0,2,0
Kahela,0,0,0,19,4,0,6,17,0,0,0,0,18,5,0,0,23,23,0,21,2,23,0,0,0,23,0
Bhawanpura,0,0,0,4,2,0,2,4,0,0,0,0,4,2,0,0,6,6,0,5,1,6,0,0,0,6,0
Mandav,0,0,0,11,6,0,0,17,0,0,0,0,9,8,0,0,17,14,3,13,4,17,0,0,0,17,0
Harjika Seera,0,0,0,9,3,0,0,12,0,0,0,0,5,7,0,0,12,11,1,9,3,12,0,0,0,12,0
Charwara,0,0,0,4,5,0,2,7,0,0,0,0,5,4,0,0,9,8,1,5,4,9,0,0,0,9,0
Kokapur,0,0,0,4,2,0,0,6,0,0,0,0,3,3,0,0,6,5,1,5,1,6,0,0,0,6,0
