village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Nangal Katha(122),0,0,200,9,126,65,0,67,133,27,173,0,1,199,62,0,138,3,197,6,194,200,0,0,200,18,182
Muraripur(197),0,6,194,47,141,12,0,0,200,189,11,38,39,123,149,0,51,13,187,174,26,200,0,24,176,178,22
Dohar Kalan(145),0,0,200,3,166,31,0,10,190,94,106,8,94,98,0,0,200,109,91,162,38,200,0,0,200,93,107
Dharson(135),0,0,200,0,165,35,0,0,200,193,7,1,43,156,0,0,200,200,0,200,0,200,0,0,200,200,0
Dhani Kirorad Afgan(163),0,0,200,0,200,0,0,29,171,200,0,0,34,166,0,1,199,51,149,200,0,200,0,0,200,200,0
Balah Kalan(148),0,0,200,0,200,1,0,126,75,137,64,0,27,174,0,0,201,200,1,200,1,201,0,1,200,198,3
Mohmadpur Hamidkhan(125),0,0,200,0,200,0,186,14,0,200,0,1,36,163,0,0,200,200,0,197,3,200,0,71,129,200,0
Khatoti Sultanpur(143),0,0,200,0,194,6,0,0,200,132,68,0,10,190,0,0,200,52,148,180,20,200,0,0,200,200,0
Badopur(152),0,0,200,85,92,23,6,0,194,16,184,0,24,176,0,0,200,197,3,7,193,200,0,0,200,198,2
Kojinda(193),0,0,200,1,36,163,1,21,178,99,101,0,0,200,0,0,200,9,191,178,22,200,0,200,0,200,0
Maksuspur(140),0,0,200,0,146,54,39,10,151,179,21,0,21,179,1,0,199,143,57,180,20,200,0,0,200,182,18
Rasulpur(158),0,0,200,34,132,34,0,38,162,109,91,0,19,181,5,0,195,61,139,129,71,200,0,0,200,200,0
Shahpur Doyam(189),0,0,201,0,71,130,0,0,201,126,75,1,4,196,0,0,201,141,60,163,38,201,0,1,200,188,13
Dhani Bhatotha (208),0,0,200,0,18,182,0,1,199,60,140,0,17,183,0,0,200,1,199,28,172,200,0,177,23,200,0
Bhushan Khurd(188),0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0
Bhushan Kalan(191),0,0,117,1,28,88,0,10,107,52,65,2,40,75,0,0,117,7,110,61,56,117,0,1,116,89,28
Sobhapur(190),0,0,84,3,15,66,1,7,76,46,38,1,23,60,0,0,84,2,82,41,43,84,0,0,84,54,30
