village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Adabari,15,18,3,7,18,11,2,27,7,31,5,20,6,10,0,15,21,36,0,24,12,33,3,0,36,36,0
Adattari,1,3,2,2,2,2,0,5,1,5,1,2,1,3,0,2,4,6,0,3,3,6,0,0,6,6,0
Adabari,20,18,3,7,19,15,2,31,8,36,5,25,6,10,0,18,23,41,0,29,12,37,4,0,41,41,0
Adattari,2,3,2,3,2,2,0,6,1,6,1,3,1,3,0,3,4,7,0,4,3,7,0,0,7,7,0
Darangi Para,143,17,4,138,18,8,3,104,57,157,7,148,8,8,0,101,63,164,0,125,39,154,10,79,85,163,1
Ghorathal,48,33,8,35,35,19,11,55,23,76,13,55,15,19,0,40,49,89,0,65,24,81,8,0,89,89,0
No.1.Joysagar,5,11,0,6,3,7,2,10,4,13,3,7,6,3,0,7,9,16,0,11,5,12,4,0,16,16,0
Sutarkuchi,18,11,5,18,7,9,2,23,9,25,9,20,3,11,0,12,22,34,0,21,13,32,2,0,34,32,2
Tegheriattari,12,10,4,12,8,6,2,16,8,21,5,14,4,8,0,11,15,26,0,16,10,24,2,0,26,25,1
Lowthari,2,0,0,1,0,1,0,1,1,2,0,2,0,0,0,1,1,2,0,2,0,2,0,0,2,2,0
No.2.Kekankuchi,12,7,1,9,7,4,2,12,6,16,4,17,1,2,0,10,10,20,0,18,2,14,6,0,20,20,0
Barnibari,40,16,3,21,23,15,2,42,15,53,6,42,3,14,0,30,29,59,0,44,15,50,9,0,59,58,1
Lawtolipara,25,8,2,13,18,4,2,26,7,30,5,27,2,6,0,14,21,35,0,28,7,32,3,0,35,35,0
Narayanpur,3,2,1,3,2,1,0,3,3,5,1,3,1,2,0,2,4,6,0,3,3,5,1,0,6,6,0
Baitha Bhanga,34,37,4,31,27,17,7,47,21,60,15,40,13,22,0,26,49,75,0,46,29,66,9,0,75,74,1
No.1.Kekan Kuchi,22,15,1,14,15,9,5,25,8,32,6,23,10,5,0,16,22,38,0,30,8,35,3,0,38,38,0
Dirua,10,11,1,13,4,5,1,16,5,20,2,14,5,3,0,13,9,22,0,19,3,21,1,0,22,22,0
Paikan Bonmaza,17,7,1,11,7,7,1,17,7,24,1,17,1,7,0,11,14,25,0,17,8,23,2,0,25,24,1
