village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Sardarodih,2,46,39,13,69,5,3,72,12,63,24,13,27,47,0,28,59,19,68,86,1,86,1,86,1,85,2
Urwan,0,38,13,0,51,0,0,51,0,28,23,1,9,41,0,15,36,2,49,51,0,51,0,50,1,51,0
Chilodih,0,2,1,0,3,0,0,3,0,1,2,0,1,2,0,0,3,0,3,3,0,3,0,3,0,3,0
Mahugai,0,10,1,0,11,0,0,11,0,8,3,0,2,9,0,3,8,0,11,11,0,11,0,11,0,11,0
Chandwara,0,32,10,0,42,0,0,41,1,32,10,1,19,22,1,1,40,0,42,42,0,42,0,39,3,42,0
Madangundi,0,44,7,1,50,0,1,49,1,37,14,3,14,34,0,10,41,2,49,51,0,51,0,51,0,51,0
Kotwardih,0,26,5,3,23,5,0,23,8,18,13,2,27,2,0,1,30,31,0,31,0,31,0,27,4,31,0
Barkikaraunjia,0,29,1,0,22,8,0,25,5,17,13,0,29,1,0,0,30,30,0,30,0,30,0,27,3,30,0
Bandachak,0,15,1,1,15,0,0,15,1,16,0,0,15,1,0,0,16,16,0,16,0,16,0,14,2,16,0
Chourahi,0,37,6,6,32,5,0,31,12,25,18,1,39,3,0,0,43,43,0,42,1,43,0,40,3,43,0
Titirchanch,0,47,4,4,47,0,0,46,5,33,18,0,50,1,0,0,51,51,0,47,4,51,0,45,6,51,0
