village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,EC Saline,EC Deficient,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Naer,0,7,0,5,0,2,3,4,0,7,0,5,2,0,0,5,2,0,,7,0,5,2,6,1,7,0,7,0
Joykrishnapur,0,2,3,3,0,2,1,4,0,5,0,0,2,3,0,5,0,0,,5,0,4,1,4,1,5,0,5,0
Harabati,0,25,2,26,0,1,16,4,7,27,0,11,14,2,0,17,10,0,,27,0,25,2,19,8,27,0,27,0
Antare,0,10,1,10,1,0,4,6,1,7,4,8,2,1,0,3,8,0,,11,0,11,0,11,0,11,0,11,0
Madhuban,0,14,0,13,1,0,7,4,3,10,4,13,1,0,0,8,6,0,,14,0,14,0,14,0,14,0,14,0
Kakila,0,3,0,1,2,0,2,1,0,3,0,2,1,0,0,0,3,0,,3,0,3,0,2,1,3,0,3,0
Rautara,0,14,0,11,3,0,7,5,2,9,5,8,6,0,0,7,7,0,,14,0,14,0,13,1,14,0,14,0
Dhangara,0,13,1,13,1,0,10,4,0,9,5,8,5,1,0,11,3,0,,14,0,14,0,13,1,14,0,14,0
Bankati,0,3,0,3,0,0,0,1,2,3,0,1,2,0,0,1,2,0,,3,0,3,0,1,2,3,0,3,0
Prakash,0,11,2,12,1,0,6,6,1,10,3,6,5,2,0,0,13,0,,13,0,13,0,11,2,13,0,13,0
Uliara,0,7,2,9,0,0,4,4,1,7,2,3,4,2,0,3,6,0,,9,0,9,0,8,1,9,0,9,0
Dwarika,0,2,0,2,0,0,0,2,0,1,1,2,0,0,0,0,2,0,,2,0,2,0,2,0,2,0,2,0
Belthya,0,6,1,7,0,0,2,5,0,6,1,4,2,1,0,3,4,0,,7,0,6,1,5,2,7,0,7,0
Abantika,0,2,1,3,0,0,0,3,0,3,0,1,1,1,0,1,2,0,,3,0,3,0,1,2,3,0,3,0
Katna,0,5,5,10,0,0,5,5,0,9,1,4,2,4,0,3,7,0,,10,0,10,0,6,4,10,0,10,0
Radhanagar,0,5,2,7,0,0,2,4,1,6,1,2,3,2,0,5,2,0,,7,0,7,0,4,3,7,0,7,0
Hinjuri,0,10,1,10,0,1,5,5,1,10,1,6,4,1,0,5,6,0,,11,0,10,1,7,4,11,0,11,0
Taldangra,0,5,2,7,0,0,0,6,1,6,1,0,5,2,0,7,0,0,,7,0,7,0,1,6,7,0,7,0
Chakdaha,0,3,4,7,0,0,5,2,0,7,0,2,1,4,0,4,3,0,,7,0,7,0,3,4,7,0,7,0
Ghugimura,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,,1,0,1,0,0,1,1,0,1,0
Banamalipur,0,12,4,16,0,0,5,9,2,16,0,7,5,4,0,6,10,0,,16,0,14,2,13,3,16,0,16,0
Domberya,0,9,2,11,0,0,0,10,1,10,1,3,6,2,0,7,4,0,,11,0,9,2,8,3,11,0,11,0
Basantapur,0,5,2,7,0,0,4,1,2,7,0,5,0,2,0,3,4,0,,7,0,7,0,6,1,7,0,7,0
Bhara,0,7,0,7,0,0,2,4,1,5,2,6,1,0,0,0,7,0,,7,0,7,0,7,0,7,0,7,0
Ajodhya,0,30,2,28,4,0,11,20,1,22,10,22,9,1,0,10,22,0,,32,0,32,0,32,0,32,0,32,0
Mayara Pukur,0,15,0,15,0,0,8,5,2,15,0,14,1,0,0,0,15,0,,15,0,15,0,15,0,15,0,15,0
Basudebpur,0,17,0,16,1,0,7,9,1,15,2,14,3,0,0,0,17,0,,17,0,17,0,17,0,17,0,17,0
Birra,0,2,0,2,0,0,1,1,0,1,1,2,0,0,0,0,2,0,,2,0,2,0,2,0,2,0,2,0
Beliara,0,8,0,7,1,0,4,2,2,8,0,6,1,1,0,0,8,0,,8,0,8,0,8,0,8,0,8,0
Dihar,0,5,0,5,0,0,2,3,0,5,0,4,1,0,0,0,5,0,,5,0,5,0,5,0,5,0,5,0
Amral,0,12,0,12,0,0,8,3,1,8,4,11,1,0,0,0,12,0,,12,0,12,0,12,0,12,0,12,0
Paikpara,0,15,2,16,1,0,9,8,0,16,1,9,6,2,0,6,11,0,,17,0,17,0,17,0,16,1,17,0
Gosainpur,0,6,0,6,0,0,3,3,0,5,1,3,3,0,0,0,6,0,,6,0,6,0,6,0,6,0,6,0
Majura,0,11,0,11,0,0,4,5,2,9,2,10,1,0,0,0,11,0,,11,0,11,0,11,0,11,0,11,0
Jangal Bankati,0,11,0,11,0,0,5,4,2,11,0,9,2,0,0,0,11,0,,11,0,11,0,11,0,11,0,11,0
Kamar Pukur,0,2,0,2,0,0,1,1,0,2,0,1,1,0,0,0,2,0,,2,0,2,0,2,0,2,0,2,0
Siromanipur,0,9,0,9,0,0,4,4,1,8,1,7,2,0,0,0,9,0,,9,0,9,0,9,0,9,0,9,0
Hulmara,0,17,0,16,1,0,11,5,1,15,2,12,5,0,0,8,9,0,,17,0,17,0,17,0,17,0,17,0
Narayanpur,0,9,0,8,1,0,6,3,0,8,1,5,4,0,0,0,9,0,,9,0,9,0,9,0,9,0,9,0
Ramnagar,0,10,0,8,2,0,3,6,1,9,1,6,4,0,0,0,10,0,,10,0,10,0,10,0,10,0,10,0
Gopalpur,0,10,0,10,0,0,4,6,0,8,2,8,2,0,0,0,10,0,,10,0,10,0,10,0,10,0,10,0
Dharapati,0,11,0,10,1,0,3,7,1,9,2,7,4,0,0,4,7,0,,11,0,11,0,11,0,11,0,11,0
Kharkata,0,11,0,7,2,2,6,3,2,11,0,11,0,0,0,2,9,0,,11,0,11,0,11,0,11,0,11,0
Marar,0,12,0,10,1,1,10,2,0,12,0,11,1,0,0,5,7,0,,12,0,12,0,12,0,12,0,12,0
Saluka,0,10,2,12,0,0,3,7,2,9,3,9,1,2,0,0,12,0,,12,0,12,0,12,0,12,0,12,0
Mathura Bihari,0,10,0,10,0,0,7,2,1,9,1,9,1,0,0,2,8,0,,10,0,10,0,10,0,10,0,10,0
Maula,0,2,0,1,1,0,2,0,0,2,0,1,1,0,0,1,1,0,,2,0,2,0,2,0,2,0,2,0
Hetagara,0,12,0,11,1,0,1,10,1,10,2,8,4,0,0,0,12,0,,12,0,12,0,12,0,12,0,12,0
Upar Amdahara,0,6,0,5,1,0,4,2,0,6,0,6,0,0,0,0,6,0,,6,0,6,0,6,0,6,0,6,0
Ramchandrapur,0,18,0,16,2,0,2,13,3,16,2,14,4,0,0,1,17,0,,18,0,18,0,18,0,18,0,18,0
Arjunpur,0,7,0,5,2,0,0,5,2,3,4,6,1,0,0,0,7,0,,7,0,7,0,7,0,7,0,7,0
Chua Masina,0,18,1,17,1,1,4,13,2,14,5,8,11,0,0,6,13,0,,19,0,18,1,19,0,18,1,19,0
Benachapra,0,11,0,7,2,2,8,2,1,8,3,10,1,0,0,3,8,0,,11,0,11,0,11,0,11,0,11,0
Karoan,0,7,0,5,2,0,1,6,0,5,2,6,1,0,0,0,7,0,,7,0,7,0,7,0,6,1,7,0
Layek Band,0,18,5,17,6,0,9,13,1,12,11,13,9,1,0,6,17,0,,23,0,22,1,23,0,22,1,23,0
Binodbati,0,10,1,8,3,0,3,8,0,6,5,9,2,0,0,0,11,0,,11,0,11,0,11,0,11,0,11,0
Nityanandapur,0,13,1,11,2,1,5,9,0,9,5,6,7,1,0,3,11,0,,14,0,14,0,14,0,13,1,14,0
Bhagaband,0,13,0,12,1,0,4,7,2,9,4,8,5,0,0,6,7,0,,13,0,13,0,13,0,11,2,13,0
