village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Jamka,0,13,22,5,30,0,0,8,27,1,34,21,11,3,0,0,35,1,34,0,35,35,0,0,35,29,6
Hadala,0,6,29,2,33,0,0,25,10,0,35,16,14,5,0,0,35,0,35,0,35,35,0,0,35,32,3
Ghantiyan,0,4,31,6,29,0,0,26,9,0,35,14,17,4,0,0,35,1,34,0,35,35,0,0,35,29,6
Charan pipali,0,4,31,2,33,0,0,24,11,1,34,16,15,4,0,0,35,0,35,0,35,35,0,0,35,32,3
Adpur,0,13,22,7,28,0,0,10,25,0,35,23,7,5,0,0,35,2,33,0,35,35,0,0,35,28,7
Haliyad Navi,0,5,30,4,31,0,0,10,25,0,35,18,8,9,0,0,35,2,33,0,35,35,0,0,35,29,6
Jethiavadar,0,10,25,1,34,0,0,6,29,0,35,25,9,1,0,0,35,1,34,0,35,35,0,0,35,32,3
Deri Pipaliya,0,20,15,9,26,0,1,20,14,1,34,29,5,1,0,0,35,1,34,0,35,35,0,0,35,31,4
Shilana,0,8,27,1,34,0,0,21,14,0,35,23,11,1,0,0,35,0,35,0,35,35,0,0,35,35,0
Munjiasar Nana,0,3,32,5,29,1,0,28,7,1,34,11,16,8,0,0,35,1,34,0,35,35,0,0,35,33,2
Hulariya,0,18,18,5,31,0,0,12,24,0,36,28,8,0,0,0,36,4,32,0,36,36,0,0,36,29,7
Haliyad Juni,0,19,16,6,29,0,0,11,24,0,35,29,5,1,0,0,35,3,32,0,35,35,0,0,35,27,8
Janjariya Juna,0,7,28,6,29,0,0,11,24,1,34,20,9,6,0,0,35,2,33,0,35,35,0,0,35,31,4
Bagasara,0,2,33,4,30,1,0,12,23,0,35,14,14,7,0,0,35,2,33,0,35,35,0,0,35,30,5
Kagdadi,0,6,29,3,32,0,0,21,14,0,35,16,9,10,0,0,35,2,33,0,35,35,0,0,35,32,3
Khari,0,9,26,4,31,0,0,17,18,0,35,20,12,3,0,0,35,2,33,0,35,35,0,0,35,29,6
Vaghaniya Nava,0,9,26,5,30,0,0,26,9,1,34,20,7,8,0,0,35,2,33,0,35,35,0,0,35,29,6
Khijadiya,0,7,28,8,27,0,0,19,16,2,33,19,13,3,0,0,35,0,35,0,35,35,0,0,35,31,4
Kadaya,0,3,32,2,33,0,0,18,17,0,35,16,18,1,0,0,35,0,35,0,35,35,0,0,35,35,0
Pithadiya,0,11,24,6,29,0,0,13,22,0,35,22,8,5,0,0,35,4,31,0,35,35,0,0,35,23,12
Mavjinjva,0,1,34,1,34,0,1,33,1,0,35,14,16,5,0,0,35,0,35,0,35,35,0,0,35,33,2
Samadhiyala,0,13,22,9,26,0,0,10,25,0,35,25,6,4,0,0,35,4,31,0,35,35,0,0,35,31,4
Sanaliya,0,19,16,6,29,0,0,4,31,1,34,27,6,2,0,0,35,1,34,0,35,35,0,0,35,27,8
Munjiasar Mota,0,8,27,7,28,0,1,30,4,1,34,18,11,6,0,0,35,0,35,0,35,35,0,0,35,31,4
Hamapur,0,5,30,6,29,0,0,10,25,1,34,16,11,8,0,0,35,3,32,0,35,35,0,0,35,29,6
Manekvada,0,3,32,2,33,0,0,35,0,1,34,13,17,5,0,0,35,0,35,0,35,35,0,0,35,35,0
Halariya,0,3,33,3,33,0,0,13,23,1,35,20,12,4,0,0,36,4,32,0,36,36,0,0,36,35,1
Janjariya Nava,0,18,17,5,30,0,0,8,27,0,35,26,4,5,0,0,35,2,33,0,35,35,0,0,35,29,6
Rafala,0,6,29,3,32,0,0,11,24,0,35,13,14,8,0,0,35,2,33,0,35,35,0,0,35,29,6
Vaghaniya Juna,0,7,27,9,25,0,1,23,10,1,33,18,13,3,0,0,34,1,33,0,34,34,0,0,34,33,1
Natvarnagar,0,5,29,4,30,0,1,25,8,0,34,22,8,4,0,0,34,2,32,0,34,34,0,0,34,24,10
Balapur,0,9,26,0,35,0,1,20,14,0,35,22,8,5,0,0,35,0,35,0,35,35,0,0,35,35,0
Pipaliya Nava,0,7,28,6,28,1,0,17,18,0,35,17,11,7,0,0,35,2,33,0,35,35,0,0,35,33,2
Sudavad,0,0,35,1,34,0,0,22,13,0,35,12,18,5,0,0,35,0,35,0,35,35,0,0,35,33,2
Lunghiya,0,9,26,3,32,0,1,17,17,1,34,23,8,4,0,0,35,1,34,0,35,35,0,0,35,29,6
Shapar,0,5,30,1,34,0,0,7,28,1,34,22,9,4,0,0,35,1,34,0,35,35,0,0,35,31,4
