village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Chawnhu,0,99,0,1,45,53,0,20,79,0,0,0,7,92,0,39,60,0,0,0,0,0,0,0,0,0,0
Ngengpuikai,0,13,0,0,4,9,0,2,11,0,0,0,10,3,0,4,9,0,0,0,0,0,0,0,0,0,0
College Veng,0,9,0,0,0,9,0,3,6,0,0,0,0,9,0,4,5,0,0,0,0,0,0,0,0,0,0
Council Veng,0,29,0,1,3,25,0,13,16,0,0,0,20,9,0,13,16,0,0,0,0,0,0,0,0,0,0
Mampui,0,32,0,0,5,27,0,15,17,0,0,0,17,15,0,21,11,0,0,0,0,0,0,0,0,0,0
Chawntlangpui,0,4,0,0,1,3,0,1,3,0,0,0,0,4,0,3,1,0,0,0,0,0,0,0,0,0,0
Saikah L,0,27,0,0,7,20,0,9,18,0,0,0,0,27,0,16,11,0,0,0,0,0,0,0,0,0,0
Sihtlangpui,0,68,0,1,21,46,0,20,48,0,0,0,0,68,1,37,30,0,0,0,0,0,0,0,0,0,0
Kawrthindeng,0,3,0,0,2,1,0,1,2,0,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0
Rulkual,0,28,0,0,10,18,0,6,22,0,0,0,1,27,0,17,11,0,0,0,0,0,0,0,0,0,0
Lawngtlai III,0,6,0,0,1,5,0,1,5,0,0,0,0,6,0,5,1,0,0,0,0,0,0,0,0,0,0
Paithar,0,10,0,0,2,8,0,2,8,0,0,0,0,10,0,4,6,0,0,0,0,0,0,0,0,0,0
Lawngtlai IV (Chanmary - I),0,6,0,0,2,4,0,2,4,0,0,0,0,6,0,1,5,0,0,0,0,0,0,0,0,0,0
Saikah u,0,13,0,0,5,8,0,5,8,0,0,0,0,13,1,7,5,0,0,0,0,0,0,0,0,0,0
