village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Chittapuram,0,25,21,7,15,24,42,4,0,44,2,4,22,20,3,0,43,45,1,18,28,46,0,38,8,26,20
Vanikunta,0,45,0,25,19,1,37,7,1,45,0,10,33,2,0,0,45,36,9,31,14,45,0,38,7,44,1
Muppalla,0,46,14,30,18,12,52,8,0,58,2,12,35,13,0,0,60,41,19,35,25,60,0,42,18,39,21
Bommarajupalle,0,42,3,18,19,8,42,2,1,39,6,8,34,3,0,0,45,36,9,28,17,45,0,38,7,41,4
Kondramutla,0,44,3,5,15,27,45,2,0,45,2,19,25,3,1,0,46,47,0,27,20,47,0,45,2,46,1
Kondayapalem,0,37,9,36,9,1,45,0,1,40,6,37,0,9,0,0,46,46,0,46,0,46,0,36,10,42,4
Agnigundala,0,38,7,26,19,0,29,16,0,42,3,36,1,8,0,0,45,45,0,45,0,45,0,39,6,24,21
Gundepalle,0,18,0,12,5,1,16,2,0,16,2,4,14,0,0,0,18,18,0,18,0,18,0,12,6,16,2
Ipur,0,49,0,28,15,6,48,1,0,39,10,21,28,0,0,0,49,49,0,49,0,49,0,47,2,37,12
Angalur,0,26,1,21,5,1,27,0,0,23,4,6,20,1,0,0,27,27,0,27,0,27,0,18,9,25,2
Inumella,0,36,8,28,13,3,20,18,6,43,1,30,3,11,0,0,44,44,0,44,0,44,0,22,22,30,14
Kotcherla,0,43,0,33,10,0,26,16,1,39,4,26,17,0,0,0,43,43,0,31,12,43,0,37,6,39,4
