village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,EC Saline,EC Deficient,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Pondugala,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,,1,0,1,0,1,0,1,0,1,0
Endroyi,0,20,22,13,25,4,40,1,1,36,6,8,9,25,0,0,42,0,,9,32,2,38,4,38,30,11,35,7
Lingapuram,0,18,24,3,20,19,41,1,0,35,7,9,7,26,0,0,42,0,,30,12,0,41,14,28,39,3,35,7
Amaravathi,0,73,11,25,42,17,80,2,2,76,8,30,41,12,0,0,84,0,,82,2,5,78,82,2,75,9,7,77
Dharanikota,0,49,35,20,22,42,81,3,0,77,7,31,20,33,0,0,83,0,,81,3,32,51,84,0,72,12,61,23
Didugu,0,7,35,0,17,25,37,5,0,42,0,1,5,36,0,0,41,0,,40,2,8,34,2,40,36,6,37,5
Narukullapadu,0,19,23,5,10,27,42,0,0,40,2,12,5,25,0,0,42,0,,14,28,23,19,42,0,35,7,29,13
Karlapudi,0,32,10,0,13,29,42,0,0,41,1,22,11,9,0,0,42,0,,0,42,9,33,28,14,33,9,42,0
Vykuntapuram,0,8,34,3,20,19,28,14,0,37,5,4,2,36,0,0,42,0,,32,10,6,36,18,24,36,6,40,2
Nemalikallu,0,13,29,0,38,4,41,0,1,42,0,11,2,28,0,0,42,0,,42,0,42,0,19,23,40,2,42,0
Unguturu,0,18,24,1,21,20,41,1,0,42,0,14,3,25,0,0,42,0,,2,40,1,41,1,41,40,2,42,0
Attalur,0,8,34,5,36,1,41,0,1,42,0,8,1,33,0,0,42,0,,42,0,42,0,9,33,42,0,30,12
Malladi,0,9,33,1,12,29,42,0,0,42,0,6,0,36,0,0,42,0,,41,1,2,40,1,41,36,6,10,32
Jupudi,0,7,35,2,12,28,42,0,0,41,1,5,0,37,0,0,42,0,,41,1,36,6,1,41,40,2,12,30
Munugodu,0,11,31,0,12,30,42,0,0,42,0,10,0,32,0,0,42,0,,41,1,41,1,1,41,42,0,10,32
