village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,EC Saline,EC Deficient,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Laul,0,12,47,31,24,4,57,1,1,58,1,35,15,9,18,0,41,5,,51,8,47,12,57,1,36,23,58,1
Upalai Bk.,0,0,20,0,19,1,18,2,0,6,14,0,0,20,0,0,20,0,,1,19,0,20,20,0,0,20,20,0
Mhaisgaon,0,0,60,4,50,6,40,20,0,0,60,0,0,60,0,0,60,0,,0,60,32,28,54,6,14,46,0,60
Papnas,0,0,60,5,53,2,34,26,0,1,59,18,19,23,0,0,60,0,,0,60,58,2,50,10,10,50,0,60
Wakav,1,10,49,31,25,4,29,31,0,59,1,48,8,4,8,0,52,10,,59,1,42,18,60,0,31,29,60,0
Bembale,0,0,60,56,4,0,53,7,0,59,1,37,16,7,16,0,44,9,,60,0,60,0,60,0,25,35,60,0
Chobhepimpari,0,0,60,4,52,4,26,34,0,0,60,13,20,27,3,2,55,0,,0,60,56,4,48,12,1,59,4,56
Kewad,0,10,50,12,29,19,46,14,0,55,5,42,13,5,18,0,42,5,,59,1,46,14,60,0,30,30,60,0
Bitergaon,0,0,2,0,2,0,0,2,0,0,2,0,2,0,0,0,2,0,,0,2,0,2,2,0,0,2,1,1
Randivewadi,0,0,60,4,53,3,38,21,1,27,33,0,2,58,0,0,60,0,,0,60,5,55,60,0,1,59,60,0
Wadshinge,0,0,60,0,57,3,25,33,2,36,24,0,1,59,0,0,60,3,,0,60,19,41,60,0,0,60,59,1
Ambad,0,0,60,0,59,1,48,9,3,34,26,0,0,60,0,0,60,0,,0,60,11,49,59,1,0,60,60,0
Lahu,0,0,2,0,2,0,2,0,0,2,0,2,0,0,1,0,1,1,,2,0,2,0,2,0,2,0,2,0
