village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Sangand Devser,5,1,0,1,1,4,3,2,1,0,0,5,1,0,0,0,6,2,4,3,3,6,0,0,0,4,2
Y K Pora,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0
Levdoora,1,2,0,0,3,0,1,2,0,0,0,3,0,0,0,0,3,3,0,2,1,3,0,0,0,3,0
Kewa,1,4,0,3,2,0,1,4,0,0,0,5,0,0,0,0,5,1,4,5,0,5,0,0,0,2,3
Nassu Badragund,1,3,4,3,5,0,4,3,1,0,0,4,0,4,3,0,5,8,0,5,3,8,0,0,0,8,0
Y. K. Pora,51,76,18,15,129,1,99,46,0,0,0,112,18,15,0,0,145,29,116,72,73,145,0,0,0,83,62
Panzath Wanpora,3,0,0,1,2,0,3,0,0,0,0,3,0,0,0,0,3,3,0,3,0,3,0,0,0,2,1
Sransoo Shampora,0,3,0,1,2,0,2,1,0,0,0,3,0,0,0,0,3,1,2,3,0,3,0,0,0,1,2
Drien Dabdarra,10,5,0,1,11,3,3,12,0,0,0,14,1,0,0,0,15,4,11,10,5,15,0,0,0,13,2
Irot Damjan,0,7,1,1,7,0,6,2,0,0,0,7,0,1,0,0,8,6,2,4,4,8,0,0,0,6,2
