village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,EC Saline,EC Deficient,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Kumali,1,17,3,0,0,21,0,20,1,0,21,18,3,0,0,21,0,0,,21,0,18,3,21,0,21,0,13,8
Paschim Damdim,0,9,0,0,1,8,0,7,2,0,9,9,0,0,0,9,0,0,,9,0,8,1,9,0,9,0,4,5
Tesimala,0,89,22,0,19,92,1,96,14,1,110,90,21,0,0,111,0,0,,111,0,93,18,111,0,111,0,70,41
Nichchalsa,0,1,1,0,2,0,0,2,0,0,2,1,1,0,0,2,0,0,,2,0,2,0,2,0,2,0,2,0
Nipuchhapur,0,81,12,0,6,87,6,78,9,0,93,83,10,0,0,89,4,0,,93,0,78,15,93,0,85,8,58,35
Neora,0,38,8,0,6,40,0,33,13,0,46,38,8,0,0,46,0,0,,46,0,35,11,46,0,46,0,27,19
New Clenco Tea Garden (P),0,3,3,0,1,5,0,6,0,0,6,3,3,0,0,5,1,0,,6,0,6,0,6,0,6,0,3,3
Rangamati Tea Garden,0,5,3,0,1,7,0,7,1,0,8,5,3,0,0,8,0,0,,8,0,7,1,8,0,8,0,7,1
Dakshin Kantadighi Kumarpara,0,21,2,0,2,21,0,22,1,0,23,21,2,0,0,23,0,0,,23,0,16,7,23,0,23,0,15,8
Odlabari (CT),0,10,2,0,2,10,0,11,1,0,12,11,1,0,0,12,0,0,,12,0,8,4,12,0,12,0,6,6
Lishriver Tea Garden,0,0,2,0,1,1,0,2,0,0,2,0,1,1,0,2,0,0,,2,0,2,0,2,0,2,0,1,1
Gojaldoba Tea Garden,0,1,4,0,1,4,0,5,0,0,5,1,4,0,0,5,0,0,,5,0,5,0,5,0,5,0,3,2
Haihaipathar,0,71,5,0,6,70,10,63,3,0,76,73,3,0,0,74,2,0,,76,0,68,8,76,0,68,7,57,19
Demkajhora,0,23,19,0,12,30,1,39,2,0,42,24,18,0,0,41,1,0,,42,0,38,4,42,0,41,1,33,9
Khasjangal-II,0,3,1,0,0,4,0,4,0,0,4,3,1,0,0,4,0,0,,4,0,4,0,4,0,4,0,4,0
Kantadighi Kumarpara,0,112,23,0,20,115,1,116,18,0,135,113,22,0,0,133,2,0,,135,0,120,15,135,0,130,5,89,46
Manabari,0,20,16,0,10,26,0,34,2,0,36,21,14,1,0,34,2,0,,36,0,36,0,36,0,35,1,34,2
