village,Nitrogen High,Nitrogen Medium,Nitrogen Low,Phosphorus High,Phosphorus Medium,Phosphorus Low,Potassium High,Potassium Medium,Potassium Low,Sulphur Sufficient,Sulphur Deficient,None High,None Medium,None Low,pH Alkaline,pH Acidic,pH Neutral,EC Saline,EC Deficient,Iron Sufficient,Iron Deficient,Zinc Sufficient,Zinc Deficient,Copper Sufficient,Copper Deficient,Boron Sufficient,Boron Deficient,Manganese Sufficient,Manganese Deficient
Lenapur,0,0,60,8,49,3,27,33,0,60,0,0,38,22,0,0,60,0,,0,60,2,58,60,0,60,0,60,0
Pimpri,0,0,58,40,17,1,44,11,3,58,0,0,20,38,0,0,58,0,,0,58,1,55,53,5,55,3,58,0
Ghorkund,0,0,60,60,0,0,47,12,1,60,0,0,24,36,6,0,54,1,,0,60,20,40,60,0,43,17,58,2
Warkhedi Bk.,0,0,33,2,23,8,27,6,0,33,0,0,13,20,0,0,33,0,,1,32,0,33,33,0,25,8,33,0
Mohalai,0,0,68,64,4,0,27,28,13,68,0,0,21,47,41,0,27,0,,0,68,11,57,67,1,58,10,68,0
Jangli Kotha,0,0,59,59,0,0,31,25,3,58,1,0,19,40,26,0,33,0,,1,58,1,58,59,0,28,31,58,1
Wetalwadi,0,0,57,57,0,0,0,26,31,57,0,0,30,27,27,0,30,0,,0,57,9,48,57,0,56,1,57,0
Tidka,0,1,59,58,1,1,44,16,0,60,0,0,23,37,24,0,36,0,,0,60,5,55,60,0,42,18,60,0
Tikhi,0,7,52,58,1,0,57,1,1,58,1,0,48,11,27,0,32,0,,0,59,14,45,59,0,24,35,59,0
Soegaon,0,0,59,59,0,0,57,2,0,59,0,1,40,18,32,0,27,0,,0,59,12,47,59,0,44,15,59,0
